what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1310180969637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310180982434
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1310180986791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1310180991535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310180993480
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181084515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181091625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181097803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1310181110744
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310181124273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1310181125949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181129593
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1310181132459
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1310181132512
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1310181133039
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1310181134246
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1310181134261
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1310181134444
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1310181134593
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1310181134985
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1310181135011
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1310181135147
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1310181135255
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1310181135291
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1310181136079
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1310181136092
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310181136220
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1310181150709
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1310181172606
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1310181173069
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181175828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181192491
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181202832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181214173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181218192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1310181248204
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181253794
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1310181253795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181257264
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181259732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181259763
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181261810
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181261810
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181263778
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181264592
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181265521
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181266494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181545668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181551136
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181554541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181571656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181576090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181586581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181588594
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1310181598095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1310181600823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181601453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1310181603967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181604018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181688995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310181692519
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1310181714343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1310181723557
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310181743145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181751249
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181771355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1310181776764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181779193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181798171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181803562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181849752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181853553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181857899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181875145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181875905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181876724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181882450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181931356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181935242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181953491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181957777
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310181965323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181974267
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181977314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181988797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310181993930
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1310182000264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310182002076
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1310182028191
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310182037119
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182044936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182045344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182046137
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182046725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182047417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182047894
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182052032
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1310182052909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182067364
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1310182075356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182075393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1310182087660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310182098462
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1310182102128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182387233
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182392325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182399024
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182402181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182416958
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182419389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182425398
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1310182428812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1310182454389
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310182458641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182484426
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.gotoTest",1310182487270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182487295
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1310182507278
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1310182520699
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.J2EEPerspective",1310182541798
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310182541804
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1310182544889
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310182544946
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.J2EEPerspective",1310182547754
opened,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1310182550627
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1310182550660
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1310182556647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182556787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182560486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182629150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182638617
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182639357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1310182779671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182781199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182789981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182790892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182935790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182954406
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310182956140
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1310182974658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310182976864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183044306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183044696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183050561
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1310183059966
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1310183099528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183103104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183108204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183117219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183169296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183169998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183170773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183204371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183230697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183231081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183236388
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1310183245104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183246358
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183262573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183283266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183285677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183286084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183297438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183439019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183498160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183498542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183503406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183537057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183552584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183552969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183557029
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1310183568062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183665221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183697130
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183717346
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183761623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183764138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183793371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183801738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183824188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183824571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183838179
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1310183842204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183844471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183849465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183853157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310183892294
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310184044624
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1310184046309
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1310184046813
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1310184048729
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1310184048774
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1310184048780
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1310184048803
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1310184048860
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1310184048877
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1310184048887
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1310184048889
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1310184048906
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1310184048907
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1310184048907
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1310184048927
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1310184083886
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1310184083887
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1310184083888
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1310184083889
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1310184083890
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1310184083891
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1310184083892
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1310184083892
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1310184083893
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1310184083894
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1310184083895
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1310184083896
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1310184083897
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1310184083897
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1310184083898
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1310184083899
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1310184083900
